20.328443922258106, 55902512971929520000
20.54792932759398, 66108682855199140000
20.81444216407629, 75624231074300620000
21.129745896528352, 85741957912901780000
22.34326807678243, 129447876600968180000
22.681730946181116, 149310726896670300000
22.92662469847618, 165662708785375740000
24.1394278784493, 271981822442093970000
25.96818990086725, 418174369802663760000
26.248567420564644, 471058949051262000000
26.646188995718248, 521047251610630550000
27.049833867857693, 581813174551251700000
27.283227475033176, 624466790541264000000
29.09908330074984, 838634238834031000000
32.818240513506055, 1.0081662531947695e+21
36.77502044355668, 1.078920041396319e+21
38.970693133376926, 1.1089218766384702e+21
42.103520086386695, 1.118977243896261e+21
45.02647539485069, 1.118977243896261e+21
46.37604966283174, 1.118977243896261e+21
75.51549120780724, 995769622076258400000
85.53376879205197, 970287789643986500000
89.288045726147, 962459237649850400000
106.71230741712505, 928757156233936800000
116.53562628581226, 897896266553772000000
125.09519679050149, 877022549796442500000
148.2281491892669, 844086911435563600000
171.16986640884426, 765893731205310600000
215.08667152619066, 673876984985774700000
232.71031412824928, 655569398660731600000
245.02053478650618, 631333661343392000000
270.46471484860257, 603577190785165400000
318.4214454532686, 569379240371709200000
369.28741384849275, 520414485333356700000
418.3788343855367, 472077662333839500000
448.03835859012264, 452543222618245000000
492.44502889371614, 432997871120066300000
529.1200872574575, 412677683050944000000
549.4520728623942, 403989232376277400000
573.5688079562613, 395440991745308400000
635.4665827186365, 370197359018415160000
662.9110606826031, 358460122541870700000
681.0960507325601, 351900031078909350000
739.4702726435646, 346084239445508100000
783.1400183676302, 341785559558349260000
944.0429468908505, 331782569631722440000
993.9821901540125, 328550689372891800000
1042.0771738913452, 325713895870529340000
1086.065462539775, 323204936495167440000
1155.2436368438557, 319866137290166500000
1211.1414431396136, 317332104960589560000
1269.743929772079, 314818147653335800000
1331.181965843432, 312186129260105900000
1394.9933856345403, 310123772725058140000
1463.120130373173, 310123772725058140000
1533.9148987031367, 310123772725058140000
1608.1351541949866, 310123772725058140000
1685.9466430270518, 310123772725058140000
1767.5231311991715, 310947075363915100000
1853.0467925810838, 317753045269891500000
1942.708615736984, 324707983376670850000
2036.7088304347653, 331522039575788500000
2135.257354792394, 338329558289910300000
2241.460953601902, 345627949416693400000
2346.890282084524, 352834239448862200000
2460.4472965544414, 360079385777910300000
2579.4988991752252, 367635717301761930000
2704.3109519818026, 375682480968503300000
2835.16218105272, 383396796200857960000
2972.3447989518427, 390406015506349400000
3116.1651572876226, 393697500032185470000
3266.944430847211, 390923888190366100000
3425.0193348331904, 384075046033948150000
3590.74287680463, 377012862264871350000
3766.102578082973, 370325908615758900000
3946.63413481433, 363596860174314800000
4137.596615240349, 356911219253547040000
4337.799037268451, 347726608921834200000
4547.688486214129, 335500974146876400000
4767.733680135594, 321993281600275600000
4998.426016559171, 306987923003101000000
5240.280669851727, 287681248878949830000
5493.837741690736, 266156228868508650000
5759.663467201195, 245156088709698200000
6038.351479452832, 224023965251028400000
6330.524135141545, 203181389427030260000
6636.833904415427, 183708838339669400000
6883.64241296381, 171257446451613960000
