0.08909692695612943, 6.676549141707148e-10
0.08989166786910917, 5.852078013487052e-10
0.09109709095755475, 5.040104709548402e-10
0.09439116852551913, 4.1544157451168447e-10
0.09693966239319865, 3.424288808589532e-10
0.0995569637679263, 3.001569299023589e-10
0.10224493040305448, 2.797975581759584e-10
0.10224493040305448, 2.5179227008353205e-10
0.10454025793125447, 2.246202914966075e-10
0.11026148774011417, 1.9347429973473849e-10
0.11475696625698334, 1.7109330426875028e-10
0.119967228519133, 1.5949552050215278e-10
0.11890658667121698, 1.280320435359728e-10
0.12485842044470583, 1.193545931141488e-10
0.13169161304506405, 1.1224871356827949e-10
0.1382833975050293, 1.037253807687883e-10
0.13767075195113945, 6.98432322656021e-11
0.14585130590254275, 6.568580828929564e-11
0.15247333138662106, 6.454874283191441e-11
0.15659000200415266, 6.070159846304966e-11
0.15939601390795002, 5.6087865616519714e-11
0.16369959198969766, 5.3680288426648096e-11
0.17189352630054164, 5.183253808113322e-11
0.18130083393572438, 5.138607834023913e-11
0.1853709114777387, 4.7900057782566605e-11
0.18454965117616698, 4.386954353998387e-11
0.19207393739034911, 4.1620490788032415e-11
0.19813761740914138, 4.054074214924958e-11
0.20439272483276458, 3.983758345403469e-11
0.21178358092761426, 3.9147069831903713e-11
0.21944169092721744, 4.019661704495721e-11
0.23042577939477638, 3.780304275057922e-11
0.2377002082595899, 3.714736806860644e-11
0.2462954654263988, 3.3727424455409284e-11
0.2563371943774571, 3.2853197263274295e-11
0.27766558045895556, 3.172489222989879e-11
0.28516235203323703, 2.8551473423473982e-11
0.3007685824090024, 2.7569008217812408e-11
0.31164439666440547, 2.78149189519071e-11
0.3272436641004016, 2.6389541566452552e-11
0.34058573749244875, 2.570551498577287e-11
0.35447178145421854, 2.5708169449949994e-11
0.3689239742463173, 2.5710824188238728e-11
0.37553490118981364, 2.5264013335051767e-11
0.3908458598503071, 2.5045539596913563e-11
0.4067810626339449, 2.4396350039428676e-11
0.42714236754378, 2.505128732010931e-11
0.43287023180635353, 2.3146954144101223e-11
0.45453742230713556, 2.3149875601580188e-11
0.4751745936739545, 2.3771077661358944e-11
0.4945479689240526, 2.356551427254285e-11
0.5170017223069846, 1.0686003179472696e-11
0.5625106738172798, 9.87549393147449e-12
0.6120255397727432, 9.791217657857155e-12
0.657087572213062, 9.622387480502658e-12
0.7245145328775185, 9.79548738974799e-12
0.7988605028440903, 9.971701243286365e-12
0.8277473578983041, 6.95537533342189e-12
0.8730479239379139, 6.8954651846207935e-12
0.9249254327240178, 6.89649373350749e-12
0.9930255644109436, 6.8374045427724255e-12
1.0900738475541751, 6.899421981687639e-12
1.2072803310684703, 7.274917537186325e-12
1.3193962937182688, 7.738295096049643e-12
1.343039193383736, 5.790432720429586e-12
1.4291758893608895, 5.740688535685779e-12
1.6473773717426206, 5.692547183687224e-12
1.7923873662843344, 5.594583030229796e-12
1.9073433008568348, 5.546521342052577e-12
2.066042682776152, 5.547666917420448e-12
2.228031639705334, 5.7980112604300215e-12
2.36042383467578, 6.05937456823228e-12
2.4785741465488895, 6.33237432907904e-12
2.52298891422656, 2.0025644890748473e-11
2.661065858641485, 2.1112859963789143e-11
2.7695603533620075, 2.206357490565344e-11
